Id Commande,Date Commande,Id Client,Id Magasin,Statut Commande,Total HT Commande,Id Produit,Quantite,Prix Unitaire,Taux Remise,Sous-Total Produit,Id Facture,Date Comptable,Montant Facture TTC,Statut Paiement Facture
CMD000139,2025-03-16,C00020,S003,Livrée,502.04,P00052,6,92.97,10.0,502.04,F000139,2025-03-17,602.45,Payée
CMD000140,2024-03-17,C00025,S002,Livrée,1219.76,P00032,6,71.43,10.0,385.72,F000140,2024-03-18,1463.71,Payée
CMD000140,2024-03-17,C00025,S002,Livrée,1219.76,P00007,5,81.79,0.0,408.95,F000140,2024-03-18,1463.71,Payée
CMD000140,2024-03-17,C00025,S002,Livrée,1219.76,P00078,8,59.04,10.0,425.09,F000140,2024-03-18,1463.71,Payée
CMD000142,2024-09-28,C01005,S001,Livrée,1340.15,P00081,7,49.93,10.0,314.56,F000142,2024-09-29,1608.18,Payée
CMD000142,2024-09-28,C01005,S001,Livrée,1340.15,P00021,6,79.48,10.0,429.19,F000142,2024-09-29,1608.18,Payée
CMD000142,2024-09-28,C01005,S001,Livrée,1340.15,P00002,4,149.1,0.0,596.4,F000142,2024-09-29,1608.18,Payée
CMD000143,2024-03-29,C00656,S005,Annulée,1575.54,P00008,12,110.09,10.0,1188.97,,,,
CMD000143,2024-03-29,C00656,S005,Annulée,1575.54,P00105,8,53.69,10.0,386.57,,,,
CMD000144,2024-01-06,C00557,S003,Livrée,1081.61,P00111,3,135.72,0.0,407.16,F000144,2024-01-07,1297.93,Payée
CMD000144,2024-01-06,C00557,S003,Livrée,1081.61,P00061,7,85.31,10.0,537.45,F000144,2024-01-07,1297.93,Payée
CMD000144,2024-01-06,C00557,S003,Livrée,1081.61,P00096,6,25.37,10.0,137.0,F000144,2024-01-07,1297.93,Payée
CMD000146,2025-12-22,C00627,S001,Livrée,1675.62,P00029,1,59.45,0.0,59.45,F000146,2025-12-23,2010.74,Payée
CMD000146,2025-12-22,C00627,S001,Livrée,1675.62,P00043,4,132.39,0.0,529.56,F000146,2025-12-23,2010.74,Payée
CMD000146,2025-12-22,C00627,S001,Livrée,1675.62,P00066,6,117.56,10.0,634.82,F000146,2025-12-23,2010.74,Payée
CMD000146,2025-12-22,C00627,S001,Livrée,1675.62,P00059,8,60.52,10.0,435.74,F000146,2025-12-23,2010.74,Payée
CMD000146,2025-12-22,C00627,S001,Livrée,1675.62,P00106,2,8.02,0.0,16.04,F000146,2025-12-23,2010.74,Payée
CMD000148,2025-02-03,C00516,S002,Annulée,1677.6,P00138,6,7.74,10.0,41.8,,,,
CMD000148,2025-02-03,C00516,S002,Annulée,1677.6,P00094,9,140.11,10.0,1134.89,,,,
CMD000148,2025-02-03,C00516,S002,Annulée,1677.6,P00047,2,114.63,0.0,229.26,,,,
CMD000148,2025-02-03,C00516,S002,Annulée,1677.6,P00109,5,54.33,0.0,271.65,,,,
CMD000149,2025-06-19,C00157,S003,Livrée,2224.67,P00148,1,9.32,0.0,9.32,F000149,2025-06-20,2669.6,Payée
CMD000149,2025-06-19,C00157,S003,Livrée,2224.67,P00005,11,124.98,10.0,1237.3,F000149,2025-06-20,2669.6,Payée
CMD000149,2025-06-19,C00157,S003,Livrée,2224.67,P00094,7,140.11,10.0,882.69,F000149,2025-06-20,2669.6,Payée
CMD000149,2025-06-19,C00157,S003,Livrée,2224.67,P00100,5,19.07,0.0,95.35,F000149,2025-06-20,2669.6,Payée
CMD000150,2025-05-23,C00816,S001,Livrée,2874.59,P00098,7,112.61,10.0,709.44,F000150,2025-05-24,3449.51,Payée
CMD000150,2025-05-23,C00816,S001,Livrée,2874.59,P00020,10,109.59,10.0,986.31,F000150,2025-05-24,3449.51,Payée
CMD000150,2025-05-23,C00816,S001,Livrée,2874.59,P00124,12,77.31,10.0,834.95,F000150,2025-05-24,3449.51,Payée
CMD000150,2025-05-23,C00816,S001,Livrée,2874.59,P00047,3,114.63,0.0,343.89,F000150,2025-05-24,3449.51,Payée
CMD000151,2025-07-13,C01082,S002,Livrée,2043.61,P00013,12,114.16,10.0,1232.93,F000151,2025-07-14,2452.33,Payée
CMD000151,2025-07-13,C01082,S002,Livrée,2043.61,P00116,7,107.65,10.0,678.2,F000151,2025-07-14,2452.33,Payée
CMD000151,2025-07-13,C01082,S002,Livrée,2043.61,P00088,7,11.57,10.0,72.89,F000151,2025-07-14,2452.33,Payée
CMD000151,2025-07-13,C01082,S002,Livrée,2043.61,P00069,7,9.46,10.0,59.6,F000151,2025-07-14,2452.33,Payée
CMD000152,2025-02-14,C00247,S005,Annulée,1322.48,P00118,7,80.42,10.0,506.65,,,,
CMD000152,2025-02-14,C00247,S005,Annulée,1322.48,P00138,4,7.74,0.0,30.96,,,,
CMD000152,2025-02-14,C00247,S005,Annulée,1322.48,P00011,11,79.28,10.0,784.87,,,,
CMD000154,2025-09-25,C00857,S004,Livrée,446.84,P00143,4,111.71,0.0,446.84,F000154,2025-09-26,536.21,Payée
CMD000156,2024-01-18,C00291,S004,En cours,2761.94,P00025,11,104.62,10.0,1035.74,,,,
CMD000156,2024-01-18,C00291,S004,En cours,2761.94,P00039,9,60.67,10.0,491.43,,,,
CMD000156,2024-01-18,C00291,S004,En cours,2761.94,P00022,1,70.97,0.0,70.97,,,,
CMD000156,2024-01-18,C00291,S004,En cours,2761.94,P00044,9,143.68,10.0,1163.81,,,,
CMD000160,2024-12-06,C01099,S001,Livrée,184.12,P00107,4,46.03,0.0,184.12,F000160,2024-12-07,220.94,En attente
CMD000162,2025-07-17,C00366,S003,Annulée,1638.86,P00147,1,88.99,0.0,88.99,,,,
CMD000162,2025-07-17,C00366,S003,Annulée,1638.86,P00062,6,64.77,10.0,349.76,,,,
CMD000162,2025-07-17,C00366,S003,Annulée,1638.86,P00108,8,85.53,10.0,615.82,,,,
CMD000162,2025-07-17,C00366,S003,Annulée,1638.86,P00137,11,59.02,10.0,584.3,,,,
CMD000164,2024-08-18,C01043,S001,Livrée,3356.48,P00044,8,143.68,10.0,1034.5,F000164,2024-08-19,4027.77,Payée
CMD000164,2024-08-18,C01043,S001,Livrée,3356.48,P00051,12,124.18,10.0,1341.14,F000164,2024-08-19,4027.77,Payée
CMD000164,2024-08-18,C01043,S001,Livrée,3356.48,P00025,6,104.62,10.0,564.95,F000164,2024-08-19,4027.77,Payée
CMD000164,2024-08-18,C01043,S001,Livrée,3356.48,P00146,3,138.63,0.0,415.89,F000164,2024-08-19,4027.77,Payée
CMD000165,2024-09-11,C00557,S003,Annulée,1721.64,P00055,8,5.52,10.0,39.74,,,,
CMD000165,2024-09-11,C00557,S003,Annulée,1721.64,P00139,3,78.52,0.0,235.56,,,,
CMD000165,2024-09-11,C00557,S003,Annulée,1721.64,P00015,12,133.92,10.0,1446.34,,,,
CMD000166,2025-03-23,C00130,S005,Livrée,1099.09,P00046,9,67.89,10.0,549.91,F000166,2025-03-24,1318.91,Payée
CMD000166,2025-03-23,C00130,S005,Livrée,1099.09,P00035,10,61.02,10.0,549.18,F000166,2025-03-24,1318.91,Payée
CMD000167,2025-06-12,C00666,S001,En cours,1003.14,P00090,6,145.85,10.0,787.59,,,,
CMD000167,2025-06-12,C00666,S001,En cours,1003.14,P00048,9,25.93,10.0,210.03,,,,
CMD000167,2025-06-12,C00666,S001,En cours,1003.14,P00055,1,5.52,0.0,5.52,,,,
CMD000173,2024-07-19,C00975,S005,Livrée,712.27,P00046,5,67.89,0.0,339.45,F000173,2024-07-20,854.73,Payée
CMD000173,2024-07-19,C00975,S005,Livrée,712.27,P00129,3,77.2,0.0,231.6,F000173,2024-07-20,854.73,Payée
CMD000173,2024-07-19,C00975,S005,Livrée,712.27,P00055,8,5.52,10.0,39.74,F000173,2024-07-20,854.73,Payée
CMD000173,2024-07-19,C00975,S005,Livrée,712.27,P00096,4,25.37,0.0,101.48,F000173,2024-07-20,854.73,Payée
CMD000175,2025-09-10,C01009,S001,Annulée,1766.92,P00034,10,11.9,10.0,107.1,,,,
CMD000175,2025-09-10,C01009,S001,Annulée,1766.92,P00023,7,106.59,10.0,671.52,,,,
CMD000175,2025-09-10,C01009,S001,Annulée,1766.92,P00107,1,46.03,0.0,46.03,,,,
CMD000175,2025-09-10,C01009,S001,Annulée,1766.92,P00001,3,49.96,0.0,149.88,,,,
CMD000175,2025-09-10,C01009,S001,Annulée,1766.92,P00133,12,73.37,10.0,792.4,,,,
CMD000179,2025-03-30,C01144,S002,Livrée,961.07,P00104,2,88.19,0.0,176.38,F000179,2025-03-31,1153.28,Payée
CMD000179,2025-03-30,C01144,S002,Livrée,961.07,P00090,1,145.85,0.0,145.85,F000179,2025-03-31,1153.28,Payée
CMD000179,2025-03-30,C01144,S002,Livrée,961.07,P00120,7,30.83,10.0,194.23,F000179,2025-03-31,1153.28,Payée
CMD000179,2025-03-30,C01144,S002,Livrée,961.07,P00086,5,63.93,0.0,319.65,F000179,2025-03-31,1153.28,Payée
CMD000179,2025-03-30,C01144,S002,Livrée,961.07,P00088,12,11.57,10.0,124.96,F000179,2025-03-31,1153.28,Payée
CMD000180,2024-07-26,C01037,S001,Livrée,1323.09,P00016,1,97.75,0.0,97.75,F000180,2024-07-27,1587.71,Payée
CMD000180,2024-07-26,C01037,S001,Livrée,1323.09,P00100,11,19.07,10.0,188.79,F000180,2024-07-27,1587.71,Payée
CMD000180,2024-07-26,C01037,S001,Livrée,1323.09,P00141,5,146.29,0.0,731.45,F000180,2024-07-27,1587.71,Payée
CMD000180,2024-07-26,C01037,S001,Livrée,1323.09,P00035,5,61.02,0.0,305.1,F000180,2024-07-27,1587.71,Payée
CMD000181,2025-03-30,C00993,S005,En cours,1921.16,P00047,12,114.63,10.0,1238.0,,,,
CMD000181,2025-03-30,C00993,S005,En cours,1921.16,P00058,12,59.65,10.0,644.22,,,,
CMD000181,2025-03-30,C00993,S005,En cours,1921.16,P00123,2,19.47,0.0,38.94,,,,
CMD000184,2025-03-12,C00570,S001,Annulée,1914.31,P00053,12,103.77,10.0,1120.72,,,,
CMD000184,2025-03-12,C00570,S001,Annulée,1914.31,P00140,9,14.56,10.0,117.94,,,,
CMD000184,2025-03-12,C00570,S001,Annulée,1914.31,P00061,2,85.31,0.0,170.62,,,,
CMD000184,2025-03-12,C00570,S001,Annulée,1914.31,P00085,9,62.35,10.0,505.03,,,,
CMD000185,2025-11-26,C00343,S004,Annulée,879.93,P00128,9,21.33,10.0,172.77,,,,
CMD000185,2025-11-26,C00343,S004,Annulée,879.93,P00032,11,71.43,10.0,707.16,,,,
CMD000187,2024-06-20,C00460,S003,Livrée,1495.76,P00128,5,21.33,0.0,106.65,F000187,2024-06-21,1794.91,Payée
CMD000187,2024-06-20,C00460,S003,Livrée,1495.76,P00077,3,63.08,0.0,189.24,F000187,2024-06-21,1794.91,Payée
CMD000187,2024-06-20,C00460,S003,Livrée,1495.76,P00047,8,114.63,10.0,825.34,F000187,2024-06-21,1794.91,Payée
CMD000187,2024-06-20,C00460,S003,Livrée,1495.76,P00029,7,59.45,10.0,374.54,F000187,2024-06-21,1794.91,Payée
CMD000188,2025-09-07,C00157,S001,En cours,908.16,P00113,10,63.05,10.0,567.45,,,,
CMD000188,2025-09-07,C00157,S001,En cours,908.16,P00131,10,25.59,10.0,230.31,,,,
CMD000188,2025-09-07,C00157,S001,En cours,908.16,P00132,9,13.63,10.0,110.4,,,,
CMD000189,2024-07-05,C00308,S002,En cours,2086.65,P00089,6,47.82,10.0,258.23,,,,
CMD000189,2024-07-05,C00308,S002,En cours,2086.65,P00068,6,114.13,10.0,616.3,,,,
CMD000189,2024-07-05,C00308,S002,En cours,2086.65,P00028,9,40.29,10.0,326.35,,,,
CMD000189,2024-07-05,C00308,S002,En cours,2086.65,P00021,10,79.48,10.0,715.32,,,,
CMD000189,2024-07-05,C00308,S002,En cours,2086.65,P00056,5,34.09,0.0,170.45,,,,
CMD000190,2025-05-20,C00632,S003,En cours,1825.81,P00093,11,145.77,10.0,1443.12,,,,
CMD000190,2025-05-20,C00632,S003,En cours,1825.81,P00102,3,92.69,0.0,278.07,,,,
CMD000190,2025-05-20,C00632,S003,En cours,1825.81,P00025,1,104.62,0.0,104.62,,,,
CMD000193,2024-06-30,C00232,S002,Livrée,2187.75,P00139,12,78.52,10.0,848.02,F000193,2024-07-01,2625.3,Payée
CMD000193,2024-06-30,C00232,S002,Livrée,2187.75,P00113,11,63.05,10.0,624.19,F000193,2024-07-01,2625.3,Payée
CMD000193,2024-06-30,C00232,S002,Livrée,2187.75,P00102,3,92.69,0.0,278.07,F000193,2024-07-01,2625.3,Payée
CMD000193,2024-06-30,C00232,S002,Livrée,2187.75,P00038,7,56.86,10.0,358.22,F000193,2024-07-01,2625.3,Payée
CMD000193,2024-06-30,C00232,S002,Livrée,2187.75,P00135,7,12.58,10.0,79.25,F000193,2024-07-01,2625.3,Payée
CMD000194,2025-05-11,C00087,S004,En cours,1261.47,P00031,5,98.34,0.0,491.7,,,,
CMD000194,2025-05-11,C00087,S004,En cours,1261.47,P00108,10,85.53,10.0,769.77,,,,
CMD000197,2025-03-22,C00509,S005,En cours,225.22,P00098,2,112.61,0.0,225.22,,,,
CMD000198,2024-05-11,C00350,S002,Annulée,959.31,P00023,10,106.59,10.0,959.31,,,,
CMD000200,2024-09-24,C00992,S001,Annulée,559.72,P00018,2,5.64,0.0,11.28,,,,
CMD000200,2024-09-24,C00992,S001,Annulée,559.72,P00138,12,7.74,10.0,83.59,,,,
CMD000200,2024-09-24,C00992,S001,Annulée,559.72,P00052,5,92.97,0.0,464.85,,,,
CMD000201,2025-09-07,C00682,S002,Livrée,158.92,P00082,9,19.62,10.0,158.92,F000201,2025-09-08,190.71,Payée
CMD000202,2025-10-08,C00644,S001,Annulée,1943.71,P00083,8,58.57,10.0,421.7,,,,
CMD000202,2025-10-08,C00644,S001,Annulée,1943.71,P00106,10,8.02,10.0,72.18,,,,
CMD000202,2025-10-08,C00644,S001,Annulée,1943.71,P00047,8,114.63,10.0,825.34,,,,
CMD000202,2025-10-08,C00644,S001,Annulée,1943.71,P00077,11,63.08,10.0,624.49,,,,
CMD000203,2024-01-16,C00684,S005,Annulée,2701.49,P00044,9,143.68,10.0,1163.81,,,,
CMD000203,2024-01-16,C00684,S005,Annulée,2701.49,P00074,3,114.14,0.0,342.42,,,,
CMD000203,2024-01-16,C00684,S005,Annulée,2701.49,P00144,2,116.53,0.0,233.06,,,,
CMD000203,2024-01-16,C00684,S005,Annulée,2701.49,P00089,9,47.82,10.0,387.34,,,,
CMD000203,2024-01-16,C00684,S005,Annulée,2701.49,P00022,9,70.97,10.0,574.86,,,,
CMD000204,2024-07-03,C00681,S005,Livrée,2675.74,P00127,1,72.29,0.0,72.29,F000204,2024-07-04,3210.89,En attente
CMD000204,2024-07-03,C00681,S005,Livrée,2675.74,P00041,7,113.92,10.0,717.7,F000204,2024-07-04,3210.89,En attente
CMD000204,2024-07-03,C00681,S005,Livrée,2675.74,P00027,10,110.0,10.0,990.0,F000204,2024-07-04,3210.89,En attente
CMD000204,2024-07-03,C00681,S005,Livrée,2675.74,P00057,12,82.94,10.0,895.75,F000204,2024-07-04,3210.89,En attente
CMD000205,2025-01-16,C00112,S004,Annulée,119.57,P00134,3,7.87,0.0,23.61,,,,
CMD000205,2025-01-16,C00112,S004,Annulée,119.57,P00136,4,17.7,0.0,70.8,,,,
CMD000205,2025-01-16,C00112,S004,Annulée,119.57,P00135,2,12.58,0.0,25.16,,,,
CMD000206,2024-02-05,C00581,S001,Livrée,2163.95,P00096,10,25.37,10.0,228.33,F000206,2024-02-06,2596.74,Payée
CMD000206,2024-02-05,C00581,S001,Livrée,2163.95,P00079,5,67.76,0.0,338.8,F000206,2024-02-06,2596.74,Payée
CMD000206,2024-02-05,C00581,S001,Livrée,2163.95,P00143,12,111.71,10.0,1206.47,F000206,2024-02-06,2596.74,Payée
CMD000206,2024-02-05,C00581,S001,Livrée,2163.95,P00103,5,78.07,0.0,390.35,F000206,2024-02-06,2596.74,Payée
CMD000207,2025-11-02,C00762,S002,Annulée,415.08,P00053,4,103.77,0.0,415.08,,,,
CMD000208,2024-06-07,C00521,S001,Annulée,1812.42,P00040,12,107.5,10.0,1161.0,,,,
CMD000208,2024-06-07,C00521,S001,Annulée,1812.42,P00009,7,103.4,10.0,651.42,,,,
CMD000211,2025-11-11,C01059,S005,Annulée,510.59,P00069,7,9.46,10.0,59.6,,,,
CMD000211,2025-11-11,C01059,S005,Annulée,510.59,P00005,3,124.98,0.0,374.94,,,,
CMD000211,2025-11-11,C01059,S005,Annulée,510.59,P00062,1,64.77,0.0,64.77,,,,
CMD000211,2025-11-11,C01059,S005,Annulée,510.59,P00018,2,5.64,0.0,11.28,,,,
CMD000212,2024-10-14,C00202,S003,En cours,393.36,P00031,4,98.34,0.0,393.36,,,,
CMD000214,2025-03-25,C00762,S001,Annulée,15.48,P00138,2,7.74,0.0,15.48,,,,
CMD000217,2025-06-07,C00778,S004,Annulée,2011.65,P00083,4,58.57,0.0,234.28,,,,
CMD000217,2025-06-07,C00778,S004,Annulée,2011.65,P00052,7,92.97,10.0,585.71,,,,
CMD000217,2025-06-07,C00778,S004,Annulée,2011.65,P00042,7,125.84,10.0,792.79,,,,
CMD000217,2025-06-07,C00778,S004,Annulée,2011.65,P00028,11,40.29,10.0,398.87,,,,
CMD000218,2024-04-25,C00161,S005,Livrée,743.7,P00124,3,77.31,0.0,231.93,F000218,2024-04-26,892.44,Payée
CMD000218,2024-04-25,C00161,S005,Livrée,743.7,P00115,3,19.27,0.0,57.81,F000218,2024-04-26,892.44,Payée
CMD000218,2024-04-25,C00161,S005,Livrée,743.7,P00113,8,63.05,10.0,453.96,F000218,2024-04-26,892.44,Payée
CMD000220,2024-07-25,C00766,S002,Livrée,409.9,P00089,9,47.82,10.0,387.34,F000220,2024-07-26,491.88,En attente
CMD000220,2024-07-25,C00766,S002,Livrée,409.9,P00018,4,5.64,0.0,22.56,F000220,2024-07-26,491.88,En attente
CMD000227,2025-05-18,C00956,S004,Livrée,1104.9,P00135,2,12.58,0.0,25.16,F000227,2025-05-19,1325.88,Payée
CMD000227,2025-05-18,C00956,S004,Livrée,1104.9,P00036,5,8.85,0.0,44.25,F000227,2025-05-19,1325.88,Payée
CMD000227,2025-05-18,C00956,S004,Livrée,1104.9,P00061,7,85.31,10.0,537.45,F000227,2025-05-19,1325.88,Payée
CMD000227,2025-05-18,C00956,S004,Livrée,1104.9,P00117,2,99.71,0.0,199.42,F000227,2025-05-19,1325.88,Payée
CMD000227,2025-05-18,C00956,S004,Livrée,1104.9,P00112,3,99.54,0.0,298.62,F000227,2025-05-19,1325.88,Payée
CMD000228,2024-10-01,C00584,S004,Livrée,2068.24,P00001,3,49.96,0.0,149.88,F000228,2024-10-02,2481.89,Payée
CMD000228,2024-10-01,C00584,S004,Livrée,2068.24,P00085,9,62.35,10.0,505.03,F000228,2024-10-02,2481.89,Payée
CMD000228,2024-10-01,C00584,S004,Livrée,2068.24,P00076,8,57.5,10.0,414.0,F000228,2024-10-02,2481.89,Payée
CMD000228,2024-10-01,C00584,S004,Livrée,2068.24,P00030,12,92.53,10.0,999.32,F000228,2024-10-02,2481.89,Payée
CMD000229,2025-01-17,C00921,S002,Annulée,2522.3,P00044,10,143.68,10.0,1293.12,,,,
CMD000229,2025-01-17,C00921,S002,Annulée,2522.3,P00014,2,70.09,0.0,140.18,,,,
CMD000229,2025-01-17,C00921,S002,Annulée,2522.3,P00027,11,110.0,10.0,1089.0,,,,
CMD000230,2024-06-24,C00004,S003,En cours,1678.07,P00067,10,12.84,10.0,115.56,,,,
CMD000230,2024-06-24,C00004,S003,En cours,1678.07,P00063,9,70.16,10.0,568.3,,,,
CMD000230,2024-06-24,C00004,S003,En cours,1678.07,P00004,1,43.96,0.0,43.96,,,,
CMD000230,2024-06-24,C00004,S003,En cours,1678.07,P00147,4,88.99,0.0,355.96,,,,
CMD000230,2024-06-24,C00004,S003,En cours,1678.07,P00133,9,73.37,10.0,594.3,,,,
CMD000231,2025-08-16,C00783,S005,En cours,1631.43,P00086,9,63.93,10.0,517.83,,,,
CMD000231,2025-08-16,C00783,S005,En cours,1631.43,P00049,12,80.24,10.0,866.59,,,,
CMD000231,2025-08-16,C00783,S005,En cours,1631.43,P00089,4,47.82,0.0,191.28,,,,
CMD000231,2025-08-16,C00783,S005,En cours,1631.43,P00138,8,7.74,10.0,55.73,,,,
CMD000234,2025-07-10,C00077,S003,Annulée,128.52,P00034,12,11.9,10.0,128.52,,,,
CMD000236,2025-10-27,C00315,S002,Annulée,2149.26,P00072,9,55.34,10.0,448.25,,,,
CMD000236,2025-10-27,C00315,S002,Annulée,2149.26,P00031,9,98.34,10.0,796.55,,,,
CMD000236,2025-10-27,C00315,S002,Annulée,2149.26,P00087,7,135.44,10.0,853.27,,,,
CMD000236,2025-10-27,C00315,S002,Annulée,2149.26,P00131,2,25.59,0.0,51.18,,,,
CMD000237,2024-08-10,C00600,S003,Livrée,353.43,P00028,6,40.29,10.0,217.57,F000237,2024-08-11,424.12,Payée
CMD000237,2024-08-10,C00600,S003,Livrée,353.43,P00135,12,12.58,10.0,135.86,F000237,2024-08-11,424.12,Payée
CMD000238,2025-09-17,C00004,S005,Livrée,339.18,P00076,5,57.5,0.0,287.5,F000238,2025-09-18,407.02,Payée
CMD000238,2025-09-17,C00004,S005,Livrée,339.18,P00125,1,51.68,0.0,51.68,F000238,2025-09-18,407.02,Payée
CMD000239,2024-07-11,C00869,S002,Livrée,59.85,P00101,7,9.5,10.0,59.85,F000239,2024-07-12,71.82,Payée
CMD000241,2025-01-28,C00913,S005,Livrée,2719.88,P00066,4,117.56,0.0,470.24,F000241,2025-01-29,3263.86,Payée
CMD000241,2025-01-28,C00913,S005,Livrée,2719.88,P00013,10,114.16,10.0,1027.44,F000241,2025-01-29,3263.86,Payée
CMD000241,2025-01-28,C00913,S005,Livrée,2719.88,P00049,10,80.24,10.0,722.16,F000241,2025-01-29,3263.86,Payée
CMD000241,2025-01-28,C00913,S005,Livrée,2719.88,P00091,4,125.01,0.0,500.04,F000241,2025-01-29,3263.86,Payée
CMD000246,2025-06-06,C00610,S004,En cours,1262.0,P00061,11,85.31,10.0,844.57,,,,
CMD000246,2025-06-06,C00610,S004,En cours,1262.0,P00023,3,106.59,0.0,319.77,,,,
CMD000246,2025-06-06,C00610,S004,En cours,1262.0,P00065,1,97.66,0.0,97.66,,,,
CMD000247,2024-07-24,C00955,S004,Annulée,1008.12,P00029,5,59.45,0.0,297.25,,,,
CMD000247,2024-07-24,C00955,S004,Annulée,1008.12,P00058,5,59.65,0.0,298.25,,,,
CMD000247,2024-07-24,C00955,S004,Annulée,1008.12,P00133,1,73.37,0.0,73.37,,,,
CMD000247,2024-07-24,C00955,S004,Annulée,1008.12,P00032,3,71.43,0.0,214.29,,,,
CMD000247,2024-07-24,C00955,S004,Annulée,1008.12,P00088,12,11.57,10.0,124.96,,,,
CMD000248,2025-10-26,C00056,S003,En cours,2641.16,P00070,11,142.11,10.0,1406.89,,,,
CMD000248,2025-10-26,C00056,S003,En cours,2641.16,P00064,3,135.03,0.0,405.09,,,,
CMD000248,2025-10-26,C00056,S003,En cours,2641.16,P00065,9,97.66,10.0,791.05,,,,
CMD000248,2025-10-26,C00056,S003,En cours,2641.16,P00100,2,19.07,0.0,38.14,,,,
CMD000249,2025-11-12,C00257,S001,Annulée,59.02,P00137,1,59.02,0.0,59.02,,,,
CMD000250,2025-11-21,C00021,S004,En cours,630.87,P00085,3,62.35,0.0,187.05,,,,
CMD000250,2025-11-21,C00021,S004,En cours,630.87,P00110,8,32.12,10.0,231.26,,,,
CMD000250,2025-11-21,C00021,S004,En cours,630.87,P00060,2,106.28,0.0,212.56,,,,
CMD000253,2025-04-26,C00573,S003,En cours,1163.81,P00044,9,143.68,10.0,1163.81,,,,
CMD000254,2026-01-03,C00208,S002,Annulée,1104.87,P00085,7,62.35,10.0,392.81,,,,
CMD000254,2026-01-03,C00208,S002,Annulée,1104.87,P00116,1,107.65,0.0,107.65,,,,
CMD000254,2026-01-03,C00208,S002,Annulée,1104.87,P00071,3,36.96,0.0,110.88,,,,
CMD000254,2026-01-03,C00208,S002,Annulée,1104.87,P00131,4,25.59,0.0,102.36,,,,
CMD000254,2026-01-03,C00208,S002,Annulée,1104.87,P00109,8,54.33,10.0,391.18,,,,
CMD000255,2024-11-16,C00510,S003,En cours,1446.34,P00015,12,133.92,10.0,1446.34,,,,
CMD000257,2025-12-06,C00299,S005,Livrée,2304.66,P00051,9,124.18,10.0,1005.86,F000257,2025-12-07,2765.59,Payée
CMD000257,2025-12-06,C00299,S005,Livrée,2304.66,P00118,7,80.42,10.0,506.65,F000257,2025-12-07,2765.59,Payée
CMD000257,2025-12-06,C00299,S005,Livrée,2304.66,P00067,2,12.84,0.0,25.68,F000257,2025-12-07,2765.59,Payée
CMD000257,2025-12-06,C00299,S005,Livrée,2304.66,P00022,12,70.97,10.0,766.48,F000257,2025-12-07,2765.59,Payée
CMD000258,2024-02-08,C01146,S002,En cours,2083.6,P00050,11,64.93,10.0,642.81,,,,
CMD000258,2024-02-08,C01146,S002,En cours,2083.6,P00082,4,19.62,0.0,78.48,,,,
CMD000258,2024-02-08,C01146,S002,En cours,2083.6,P00088,9,11.57,10.0,93.72,,,,
CMD000258,2024-02-08,C01146,S002,En cours,2083.6,P00003,5,60.4,0.0,302.0,,,,
CMD000258,2024-02-08,C01146,S002,En cours,2083.6,P00006,10,107.4,10.0,966.6,,,,
CMD000261,2024-08-22,C00964,S002,En cours,2860.7,P00114,10,9.84,10.0,88.56,,,,
CMD000261,2024-08-22,C00964,S002,En cours,2860.7,P00051,10,124.18,10.0,1117.62,,,,
CMD000261,2024-08-22,C00964,S002,En cours,2860.7,P00124,7,77.31,10.0,487.05,,,,
CMD000261,2024-08-22,C00964,S002,En cours,2860.7,P00007,8,81.79,10.0,588.89,,,,
CMD000261,2024-08-22,C00964,S002,En cours,2860.7,P00032,9,71.43,10.0,578.58,,,,
CMD000263,2024-08-18,C00804,S001,En cours,2046.73,P00126,10,136.31,10.0,1226.79,,,,
CMD000263,2024-08-18,C00804,S001,En cours,2046.73,P00036,7,8.85,10.0,55.75,,,,
CMD000263,2024-08-18,C00804,S001,En cours,2046.73,P00026,1,50.55,0.0,50.55,,,,
CMD000263,2024-08-18,C00804,S001,En cours,2046.73,P00123,12,19.47,10.0,210.28,,,,
CMD000263,2024-08-18,C00804,S001,En cours,2046.73,P00042,4,125.84,0.0,503.36,,,,
CMD000265,2025-11-16,C01145,S004,En cours,2868.87,P00044,3,143.68,0.0,431.04,,,,
CMD000265,2025-11-16,C01145,S004,En cours,2868.87,P00089,9,47.82,10.0,387.34,,,,
CMD000265,2025-11-16,C01145,S004,En cours,2868.87,P00023,12,106.59,10.0,1151.17,,,,
CMD000265,2025-11-16,C01145,S004,En cours,2868.87,P00040,6,107.5,10.0,580.5,,,,
CMD000265,2025-11-16,C01145,S004,En cours,2868.87,P00078,6,59.04,10.0,318.82,,,,
CMD000267,2025-12-16,C00005,S001,Annulée,2088.61,P00001,11,49.96,10.0,494.6,,,,
CMD000267,2025-12-16,C00005,S001,Annulée,2088.61,P00078,2,59.04,0.0,118.08,,,,
CMD000267,2025-12-16,C00005,S001,Annulée,2088.61,P00110,10,32.12,10.0,289.08,,,,
CMD000267,2025-12-16,C00005,S001,Annulée,2088.61,P00013,11,114.16,10.0,1130.18,,,,
CMD000267,2025-12-16,C00005,S001,Annulée,2088.61,P00134,8,7.87,10.0,56.66,,,,
CMD000268,2024-10-25,C00723,S003,En cours,37.28,P00148,4,9.32,0.0,37.28,,,,
CMD000269,2025-05-11,C00143,S001,En cours,1935.69,P00116,1,107.65,0.0,107.65,,,,
